session_id,player_id,game_id,play_time_minutes,score
1268,3150,24,130,931
1269,302,28,118,333
1270,2851,42,94,297
1271,2945,37,117,112
1272,1924,22,175,93
1273,317,39,173,625
1274,1889,16,111,518
1275,2716,35,158,396
1276,4786,27,109,533
1277,1882,12,137,56
1278,3899,46,176,172
1279,4114,28,22,693
1280,1179,1,116,1
1281,3856,39,44,455
1282,4874,18,106,824
1283,4456,23,117,468
1284,332,22,178,117
1285,528,4,62,595
1286,2060,48,89,842
1287,1099,11,156,801
1288,212,18,160,555
1289,1715,48,50,580
1290,2689,7,76,564
1291,2331,21,37,957
1292,3267,35,71,495
1293,1033,37,117,861
1294,1333,50,88,800
1295,1841,30,167,331
1296,4687,17,43,511
1297,2139,33,179,836
1298,4552,16,75,640
1299,4092,15,9,162
1300,444,13,169,250
1301,4175,39,5,536
1302,1499,3,129,643
1303,927,24,139,328
1304,623,23,117,117
1305,1480,45,12,368
1306,3038,48,112,747
1307,3386,1,130,114
1308,3319,32,130,636
1309,234,33,32,194
1310,1618,48,158,605
1311,2692,30,38,723
1312,2031,2,100,638
1313,387,18,26,137
1314,1635,30,128,659
1315,4134,18,152,295
1316,1185,5,146,962
1317,1968,5,155,74
1318,241,8,71,14
1319,562,9,151,371
1320,2000,32,82,155
1321,4902,14,43,875
1322,1930,13,169,34
1323,4901,18,103,518
1324,2780,4,133,181
1325,1676,50,23,992
1326,2516,22,19,169
1327,1678,20,5,496
1328,4142,15,35,293
1329,3747,7,175,722
1330,3357,13,178,831
1331,1652,34,90,56
1332,4178,41,54,363
1333,3842,30,24,924
1334,2442,5,109,635
1335,4886,1,47,705
1336,595,31,9,594
1337,2613,20,70,712
1338,4097,19,144,763
1339,1497,29,132,901
1340,3556,45,75,336
1341,4862,38,70,1
1342,4767,10,77,422
1343,3359,29,159,901
1344,1602,31,160,781
1345,915,11,169,752
1346,1845,23,83,473
1347,1996,30,23,145
1348,95,25,17,325
1349,493,16,49,587
1350,3070,23,10,229
1351,150,33,133,917
1352,1047,37,110,845
1353,2804,28,125,268
1354,399,27,29,584
1355,4951,6,158,881
1356,4477,38,145,617
1357,552,37,23,735
1358,295,6,142,521
1359,1144,25,177,794
1360,456,13,75,781
1361,1554,33,19,264
1362,169,33,111,648
1363,4806,25,163,217
1364,1947,14,130,952
1365,254,40,140,223
1366,2377,41,34,360
1367,1321,42,102,290
1368,2884,38,101,153
1369,3608,9,5,680
1370,2126,18,20,364
1371,3497,15,118,105
1372,2241,4,15,632
1373,401,34,159,578
1374,2157,38,90,797
1375,2377,17,172,284
1376,363,7,176,595
1377,3939,32,74,835
1378,3852,23,124,525
1379,3413,20,172,876
1380,2307,47,43,179
1381,85,2,135,38
1382,1825,21,5,276
1383,3886,12,27,838
1384,308,42,119,511
1385,4358,49,166,5
1386,1922,27,149,182
1387,631,50,52,551
1388,4776,48,95,709
1389,4961,10,57,664
1390,2372,8,65,387
1391,3301,21,107,763
1392,3668,22,106,740
1393,727,13,143,472
1394,1649,48,147,465
1395,4313,40,94,929
1396,1270,12,122,88
1397,4544,17,143,533
1398,319,48,139,311
1399,3476,9,51,301
1400,2779,49,140,119
1401,3059,40,9,695
1402,4135,12,91,717
1403,1603,9,95,996
1404,2257,30,67,458
1405,830,6,25,922
1406,856,25,123,89
1407,2649,28,125,115
1408,1859,10,106,674
1409,1103,41,94,399
1410,2482,28,144,499
1411,1821,29,116,615
1412,4938,36,143,659
1413,2080,11,142,782
1414,3159,21,123,973
1415,2441,38,20,109
1416,3685,26,147,199
1417,1256,18,123,791
1418,2958,4,88,957
1419,3652,44,136,224
1420,2240,41,26,591
1421,1940,15,167,986
1422,270,23,146,762
1423,4831,41,98,219
1424,4065,6,35,811
1425,4980,43,74,653
1426,3776,7,95,72
1427,1113,46,132,877
1428,649,48,15,716
1429,1180,15,40,434
1430,2143,9,84,917
1431,17,30,28,733
1432,117,44,172,671
1433,1546,43,117,591
1434,3152,28,46,114
1435,2694,30,25,24
1436,4090,8,100,176
1437,1277,35,55,278
1438,3241,35,85,292
1439,4943,26,59,219
1440,3789,30,128,2
1441,372,35,136,827
1442,2808,38,66,314
1443,156,11,91,406
1444,2662,20,157,544
1445,465,46,146,693
1446,4879,31,45,550
1447,4900,34,170,152
1448,4316,12,45,62
1449,1774,48,49,88
1450,117,28,130,102
1451,2104,3,100,852
1452,1375,48,148,502
1453,3204,42,23,698
1454,4404,5,41,158
1455,3547,13,89,560
1456,3978,12,30,733
1457,4318,1,98,358
1458,1197,43,108,699
1459,3412,19,129,764
1460,797,29,145,876
1461,3893,47,95,489
1462,151,50,91,191
1463,3250,48,166,243
1464,112,39,127,993
1465,683,42,102,933
1466,1162,25,27,582
1467,2380,16,112,858
1468,4989,17,152,76
1469,161,28,58,732
1470,1426,39,63,854
1471,3662,43,152,775
1472,278,49,43,980
1473,3392,5,82,780
1474,1557,1,95,793
1475,4593,3,164,905
1476,1916,48,173,732
1477,4751,24,73,90
1478,3108,29,72,567
1479,303,15,91,387
1480,4534,4,25,617
1481,2774,44,156,286
1482,4282,1,148,784
1483,3246,49,36,903
1484,4769,15,158,435
1485,1001,24,7,804
1486,3835,31,86,892
1487,4007,20,125,915
1488,4779,10,120,46
1489,1719,11,139,969
1490,3831,18,92,306
1491,3182,34,148,113
1492,2883,28,57,57
1493,999,38,8,43
1494,285,16,177,353
1495,421,24,36,230
1496,2161,39,87,778
1497,3066,12,106,11
1498,2276,50,62,393
1499,1495,42,17,716
1500,3885,7,154,565
1501,4624,36,48,545
1502,2544,17,176,759
1503,4127,49,34,413
1504,4258,4,155,910
1505,1842,37,16,501
1506,4801,33,18,647
1507,722,19,40,229
1508,1402,26,49,355
1509,446,11,28,423
1510,2792,31,123,499
1511,4523,1,135,277
1512,3768,40,82,772
1513,2552,36,42,479
1514,1968,29,96,19
1515,3889,25,91,214
1516,4817,47,24,743
1517,2732,49,101,493
1518,2630,18,6,117
1519,1965,3,158,560
1520,1058,18,6,630
1521,4832,7,46,435
1522,758,28,44,449
1523,1796,17,141,658
1524,1644,25,134,729
1525,4850,18,160,739
1526,24,40,7,397
1527,1240,43,20,262
1528,4151,3,136,952
1529,3098,25,27,335
1530,1305,7,106,521
1531,2543,47,81,874
1532,3713,10,138,661
1533,3956,44,59,729
1534,4530,44,140,132
1535,4304,19,77,203
1536,4229,15,102,983
1537,1306,21,85,503
1538,4465,21,118,535
1539,3175,37,71,654
1540,3629,28,45,855
1541,782,45,44,215
1542,567,32,107,233
1543,4623,41,159,921
1544,4133,27,43,566
1545,4274,23,57,353
1546,639,10,44,401
1547,3701,40,56,682
1548,4168,41,41,484
1549,2400,6,71,389
1550,2671,24,151,172
1551,1173,18,166,792
1552,1721,10,89,976
1553,105,15,70,506
1554,1683,45,142,143
1555,4317,43,56,950
1556,1850,34,174,246
1557,863,8,6,439
1558,3446,50,133,540
1559,2566,35,168,319
1560,299,27,101,384
1561,2909,25,26,635
1562,4138,3,117,684
1563,771,21,86,233
1564,2540,39,168,364
1565,1463,32,125,979
1566,3855,50,7,537
1567,3119,21,176,596
1568,2133,9,122,561
1569,1710,50,148,497
1570,991,1,143,666
1571,711,4,14,611
1572,4305,4,174,418
1573,39,49,29,591
1574,1276,26,124,540
1575,4858,34,10,134
1576,1437,27,114,61
1577,2994,15,176,70
1578,1470,45,12,894
1579,2100,32,166,801
1580,374,41,45,943
1581,4252,7,114,644
1582,4026,44,5,116
1583,1114,44,135,509
1584,2727,14,56,519
1585,2399,23,106,199
1586,3235,47,81,554
1587,1266,1,175,988
1588,3124,32,51,691
1589,654,41,118,841
1590,4159,26,87,768
1591,509,48,23,549
1592,2340,9,74,987
1593,3163,16,51,774
1594,1688,31,121,336
1595,1389,2,82,183
1596,2198,32,9,495
1597,3912,10,68,429
1598,2929,25,111,279
1599,4800,18,177,802
1600,516,45,177,712
1601,3659,34,40,41
1602,1834,29,141,962
1603,30,45,155,299
1604,3215,24,164,515
1605,326,3,177,991
1606,3767,15,160,363
1607,4112,3,15,118
1608,111,31,151,76
1609,107,10,68,791
1610,2427,38,69,838
1611,4379,22,77,914
1612,4365,14,61,122
1613,2532,9,70,858
1614,3145,18,136,433
1615,4694,8,161,986
1616,799,38,8,401
1617,2438,15,128,349
1618,2012,46,133,667
1619,426,15,96,412
1620,3045,6,22,328
1621,3289,12,145,102
1622,2915,42,74,870
1623,1240,19,179,340
1624,3392,40,107,940
1625,4214,5,90,613
1626,3998,27,34,902
1627,3007,10,159,44
1628,3040,43,111,344
1629,599,46,160,409
1630,2088,14,134,499
1631,1185,34,24,581
1632,2751,49,82,48
1633,2585,15,156,118
1634,4760,29,81,851
1635,3514,26,76,401
1636,4746,27,176,467
1637,4055,3,153,807
1638,4384,3,154,529
1639,3937,35,77,46
1640,1700,35,110,0
1641,4508,50,132,160
1642,2576,6,111,294
1643,136,14,15,623
1644,2026,26,84,22
1645,3536,3,13,755
1646,4855,33,104,269
1647,2891,42,56,475
1648,2758,13,119,980
1649,3774,29,145,764
1650,381,9,133,939
1651,1529,32,176,292
1652,4902,22,79,582
1653,4572,22,156,587
1654,3629,34,137,498
1655,849,10,152,676
1656,4993,25,147,486
1657,4128,12,72,411
1658,1928,3,58,378
1659,2166,19,15,774
1660,4287,33,155,620
1661,2122,47,133,888
1662,4719,26,174,691
1663,2919,13,51,511
1664,4682,7,119,656
1665,473,34,42,701
1666,1788,22,134,164
1667,114,20,49,13
1668,1337,43,159,490
1669,339,23,65,243
1670,2286,48,86,434
1671,1197,14,15,822
1672,79,30,161,568
1673,4560,23,29,3
1674,2653,47,82,213
1675,4658,19,178,48
1676,4381,39,45,80
1677,4319,41,45,546
1678,2641,36,105,877
1679,1257,6,143,180
1680,828,23,176,671
1681,2719,10,36,869
1682,4924,35,53,376
1683,2811,21,10,478
1684,3386,32,61,216
1685,1966,30,10,265
1686,2428,33,51,762
1687,2842,6,67,624
1688,614,5,154,189
1689,563,15,71,1
1690,4827,43,151,574
1691,4353,25,166,474
1692,185,13,45,459
1693,2193,6,109,631
1694,4066,37,11,756
1695,246,2,61,399
1696,4087,17,20,783
1697,2235,24,63,130
1698,866,12,170,216
1699,2088,44,141,529
1700,601,14,38,230
1701,3034,7,50,809
1702,2057,26,169,231
1703,2132,32,47,415
1704,533,29,51,123
1705,2043,46,138,561
1706,358,39,170,176
1707,378,9,116,514
1708,2220,14,127,71
1709,4489,17,65,371
1710,4798,49,136,124
1711,3308,25,137,382
1712,2597,30,74,4
1713,784,45,64,184
1714,2380,29,92,83
1715,3604,29,96,939
1716,983,18,81,664
1717,3943,31,110,709
1718,2591,19,86,731
1719,1043,17,11,22
1720,2539,6,35,983
1721,862,12,89,905
1722,1877,38,52,649
1723,1836,3,46,160
1724,4209,47,94,72
1725,3527,35,34,913
1726,1686,47,121,706
1727,3402,33,130,96
1728,1623,29,55,585
1729,4958,3,167,538
1730,2658,5,55,162
1731,1933,14,124,61
1732,508,36,113,401
1733,4562,28,162,262
1734,3479,41,151,198
1735,2657,32,54,213
1736,1122,18,87,777
1737,290,42,90,507
1738,2830,40,136,26
1739,2210,13,16,579
1740,4813,2,147,971
1741,1401,25,147,194
1742,567,20,142,438
1743,1474,7,122,815
1744,1988,11,65,874
1745,3788,5,151,322
1746,3866,29,61,344
1747,3261,18,13,921
1748,3548,8,33,935
1749,3252,27,11,838
1750,1717,42,109,813
1751,1013,2,149,609
1752,1311,35,83,201
1753,4571,26,148,450
1754,618,23,110,759
1755,4737,5,87,347
1756,4258,16,170,10
1757,1983,42,93,434
1758,2229,11,80,31
1759,4821,19,179,839
1760,469,16,14,147
1761,4117,32,156,644
1762,4356,12,54,893
1763,1140,2,130,936
1764,1437,43,47,268
1765,537,22,169,714
1766,952,26,177,633
1767,2814,33,58,97
1768,3007,24,47,235
1769,3995,5,41,642
1770,1841,21,173,910
1771,851,46,132,763
1772,1972,18,133,251
1773,1192,39,97,864
1774,3921,5,20,567
1775,4629,8,41,891
1776,2063,21,169,938
1777,3047,47,139,760
1778,4400,5,44,201
1779,3559,13,68,248
1780,4512,19,118,962
1781,305,29,26,813
1782,4909,2,47,372
1783,2848,37,66,175
1784,2436,26,159,104
1785,2805,29,33,973
1786,1985,5,20,244
1787,3937,32,143,224
1788,713,38,25,864
1789,2896,48,141,931
1790,1682,2,31,662
1791,1334,5,131,438
1792,3199,47,90,310
1793,175,33,111,508
1794,3206,35,155,53
1795,1417,19,55,380
1796,1988,15,84,320
1797,4854,35,135,218
1798,1773,8,148,818
1799,4267,47,140,927
1800,1075,1,94,468
1801,4761,38,174,747
1802,592,22,167,895
1803,2979,17,52,403
1804,3983,16,58,346
1805,2411,45,107,675
1806,848,1,40,488
1807,494,3,10,799
1808,546,6,16,358
1809,5000,3,107,56
1810,2287,47,69,540
1811,2698,30,175,941
1812,3838,47,175,86
1813,1541,11,93,377
1814,884,27,95,930
1815,3957,22,91,78
1816,3095,6,25,362
1817,2366,38,92,969
1818,3348,41,17,307
1819,3072,46,174,910
1820,3676,31,124,88
1821,4716,43,147,976
1822,953,6,133,690
1823,3301,50,55,286
1824,3736,20,166,970
1825,3180,47,46,595
1826,2964,41,66,222
1827,4028,11,99,655
1828,3248,2,164,163
1829,4416,31,104,294
1830,3358,38,65,650
1831,4972,26,97,659
1832,4849,27,156,985
1833,2705,46,159,311
1834,1038,46,25,752
1835,71,31,22,754
1836,2875,24,59,473
1837,106,13,72,169
1838,770,25,51,46
1839,2010,37,58,5
1840,2941,41,22,876
1841,2193,25,132,546
1842,3496,29,53,903
1843,4312,31,98,70
1844,4356,43,167,292
1845,934,39,171,177
1846,575,2,61,122
1847,3931,12,10,756
1848,4381,5,82,911
1849,4088,27,24,520
1850,2532,34,54,842
1851,2420,14,13,724
1852,70,7,146,827
1853,4475,37,124,562
1854,1303,36,155,813
1855,3815,10,52,326
1856,2350,29,84,907
1857,255,16,60,575
1858,1708,38,125,882
1859,4788,21,44,743
1860,834,38,101,532
1861,2765,41,171,4
1862,2472,33,90,5
1863,3743,29,47,42
1864,2036,48,126,281
1865,1968,17,163,860
1866,100,13,74,565
1867,1853,6,104,895
1868,3184,2,135,130
1869,2356,8,136,650
1870,112,32,159,214
1871,3159,36,93,24
1872,183,9,31,907
1873,3853,23,109,576
1874,165,7,104,259
1875,2138,31,179,435
1876,2024,21,64,382
1877,455,1,40,960
1878,2286,46,122,709
1879,4823,2,178,417
1880,542,40,65,474
1881,2666,11,174,108
1882,2450,37,11,527
1883,4938,18,162,714
1884,3934,44,54,653
1885,2887,24,120,869
1886,4615,19,179,624
1887,4293,5,172,585
1888,3905,29,132,956
1889,1689,39,9,564
1890,1638,2,74,117
1891,4729,17,176,185
1892,4671,45,36,574
1893,4083,11,83,140
1894,1891,37,119,300
1895,3206,13,81,225
1896,478,29,78,224
1897,2367,32,172,182
1898,2527,45,61,160
1899,367,40,15,61
1900,1837,43,172,934
1901,1716,8,108,396
1902,13,10,179,592
1903,536,25,134,840
1904,3240,11,122,396
1905,2318,28,124,15
1906,4043,33,53,228
1907,376,39,42,437
1908,1725,26,20,413
1909,257,8,124,934
1910,2265,38,92,608
1911,450,26,123,359
1912,894,32,82,831
1913,3213,46,31,837
1914,1185,28,78,651
1915,3224,7,127,129
1916,1309,35,160,928
1917,4706,2,49,654
1918,917,22,165,848
1919,148,50,132,691
1920,4752,22,64,162
1921,2115,3,130,350
1922,4017,46,178,477
1923,3941,50,39,634
1924,4072,45,45,37
1925,2796,8,137,975
1926,443,4,9,297
1927,2945,15,154,876
1928,3937,44,38,231
1929,399,46,149,848
1930,1152,39,55,763
1931,3793,12,141,518
1932,2996,29,129,567
1933,2217,9,147,900
1934,1708,42,113,167
1935,3332,40,161,828
1936,1988,20,157,730
1937,4603,34,89,64
1938,2569,26,32,193
1939,161,48,155,451
1940,4436,21,107,960
1941,3905,23,104,604
1942,3574,18,7,852
1943,3178,24,37,169
1944,1826,42,73,930
1945,3925,29,94,737
1946,1624,38,21,230
1947,1177,38,85,961
1948,4919,13,115,280
1949,3721,32,71,5
1950,4881,19,71,263
1951,3221,17,38,930
1952,3260,2,12,52
1953,131,18,49,18
1954,3563,39,64,264
1955,1500,27,74,160
1956,2789,14,105,775
1957,4877,15,113,805
1958,3709,8,154,159
1959,1708,9,165,22
1960,1770,21,116,161
1961,1319,43,178,342
1962,3380,35,56,941
1963,2774,14,123,415
1964,2991,27,78,384
1965,3045,8,70,6
1966,376,35,153,874
1967,3037,18,156,879
1968,661,14,125,535
1969,1404,8,17,129
1970,741,49,68,766
1971,304,8,9,255
1972,1086,37,150,249
1973,4882,44,120,913
1974,3180,2,41,338
1975,1211,17,58,617
1976,3035,13,36,355
1977,229,14,32,311
1978,3120,41,90,859
1979,1855,41,49,482
1980,268,9,32,31
1981,2775,27,69,588
1982,2850,20,74,837
1983,4350,38,46,92
1984,4966,12,165,521
1985,2135,42,20,890
1986,3460,22,145,935
1987,2270,37,153,841
1988,990,50,63,33
1989,4493,39,51,851
1990,938,31,171,622
1991,440,13,114,288
1992,2359,1,130,970
1993,2008,38,47,343
1994,3346,40,159,608
1995,4131,9,113,507
1996,4817,39,169,312
1997,3744,10,118,661
1998,519,29,7,943
1999,269,40,80,203
2000,4734,30,11,221
2001,4186,2,24,31
2002,1389,18,83,636
2003,1695,28,69,619
2004,3274,47,119,722
2005,1390,32,146,428
2006,3866,24,102,999
2007,3030,38,53,1
2008,2336,14,78,506
2009,3675,25,41,461
2010,4577,25,138,182
2011,501,32,10,58
2012,1662,27,32,288
2013,2100,32,106,95
2014,103,31,125,504
2015,2747,50,145,761
2016,3277,24,17,616
2017,3086,35,127,210
2018,3538,30,14,781
2019,1328,33,84,963
2020,2475,33,171,961
2021,1680,46,103,457
2022,3747,27,155,570
2023,2563,33,41,988
2024,4164,33,125,782
2025,3318,4,12,926
2026,2437,30,90,992
2027,308,44,9,28
2028,3997,15,126,202
2029,1090,29,31,111
2030,4556,28,128,364
2031,2395,32,151,999
2032,4005,36,175,122
2033,667,30,47,712
2034,4164,42,39,302
2035,2235,43,59,696
2036,1237,38,65,569
2037,1624,42,51,860
2038,1375,12,106,254
2039,3312,3,81,228
2040,177,15,60,340
2041,1354,48,86,926
2042,2929,10,150,564
2043,626,22,57,341
2044,2655,23,93,831
2045,3609,11,89,755
2046,3716,16,143,337
2047,4275,49,116,257
2048,395,46,133,59
2049,1169,16,100,981
2050,4972,14,12,228
2051,198,6,151,339
2052,969,42,20,431
2053,3909,17,70,815
2054,3156,31,16,117
2055,4765,42,97,956
2056,2505,10,78,899
2057,1277,46,90,25
2058,4168,20,102,339
2059,4319,49,25,661
2060,1270,9,41,170
2061,1365,15,9,252
2062,924,39,164,531
2063,471,2,71,348
2064,3017,4,14,303
2065,2055,24,92,376
2066,4284,18,88,350
2067,2052,11,66,572
2068,2955,37,41,150
2069,1149,26,179,747
2070,3087,8,53,828
2071,960,22,28,229
2072,630,5,86,335
2073,775,2,158,702
2074,360,5,110,274
2075,518,35,59,714
2076,1344,32,11,203
2077,1970,44,173,227
2078,3228,19,134,268
2079,2900,39,162,897
2080,935,4,127,178
2081,1987,23,24,842
2082,4997,46,60,256
2083,377,19,28,680
2084,3561,26,112,905
2085,1775,50,144,514
2086,1506,26,95,7
2087,2655,7,19,335
2088,1011,32,77,931
2089,3478,47,65,618
2090,1231,33,32,39
2091,1178,44,114,934
2092,3858,26,7,979
2093,2096,24,20,430
2094,1673,23,168,886
2095,1929,38,136,699
2096,3840,26,13,775
2097,3179,45,114,329
2098,4269,31,16,242
2099,2554,6,78,164
2100,2446,45,48,958
2101,4390,31,112,479
2102,552,47,151,282
2103,2898,48,17,94
2104,1040,40,69,130
2105,885,45,96,934
2106,3052,45,108,773
2107,4230,12,120,208
2108,4867,17,135,521
2109,3598,26,113,980
2110,2556,3,157,924
2111,1090,15,125,540
2112,4576,49,112,659
2113,4959,38,20,846
2114,459,24,47,577
2115,4722,30,60,480
2116,4255,44,140,523
2117,2008,36,107,524
2118,1921,44,176,363
2119,4528,27,170,422
2120,1004,22,155,934
2121,3084,2,10,613
2122,2115,7,47,684
2123,2590,16,48,212
2124,2144,24,122,168
2125,4311,30,84,207
2126,2242,44,27,993
2127,4981,48,148,858
2128,2087,46,13,426
2129,939,1,141,573
2130,4302,27,63,898
2131,3971,9,155,520
2132,4000,7,73,939
2133,4651,5,151,636
2134,3409,30,39,673
2135,771,42,101,18
2136,249,27,114,485
2137,373,10,44,857
2138,2927,25,146,86
2139,3858,18,88,529
2140,4931,7,120,236
2141,702,31,17,173
2142,2186,32,57,103
2143,942,50,84,936
2144,3915,45,99,236
2145,794,11,43,637
2146,678,10,88,560
2147,1562,22,125,101
2148,4054,31,69,947
2149,453,41,44,585
2150,2467,47,178,170
2151,3657,14,139,137
2152,4147,3,49,596
2153,3755,24,26,677
2154,210,14,139,37
2155,4984,16,126,942
2156,1927,28,56,390
2157,4946,35,104,760
2158,3967,40,72,779
2159,1878,2,71,819
2160,627,34,7,616
2161,2727,18,62,416
2162,1459,7,124,984
2163,2825,49,104,859
2164,1251,38,13,23
2165,4759,42,20,431
2166,4364,7,16,286
2167,2164,4,106,81
2168,1624,43,152,254
2169,1854,16,35,534
2170,754,49,25,326
2171,1869,6,135,497
2172,182,20,25,583
2173,1514,31,96,629
2174,903,19,32,398
2175,3345,22,137,549
2176,3454,21,75,155
2177,3608,18,77,858
2178,2557,32,179,126
2179,2140,47,152,276
2180,4245,34,170,26
2181,2165,27,120,942
2182,2613,38,169,567
2183,2022,44,62,636
2184,2822,30,149,873
2185,2282,33,46,909
2186,1571,27,101,20
2187,1973,23,164,525
2188,3987,43,66,240
2189,2245,19,100,106
2190,2443,31,116,581
2191,714,4,124,715
2192,3546,19,91,539
2193,223,38,153,880
2194,864,40,165,220
2195,4626,22,138,932
2196,1426,9,117,613
2197,2305,31,96,66
2198,654,10,70,635
2199,1160,10,36,800
2200,1843,30,68,241
2201,444,10,158,523
2202,2466,36,9,395
2203,4670,18,143,202
2204,4437,44,132,219
2205,2858,43,78,690
2206,1281,48,96,418
2207,3040,19,64,225
2208,3796,43,6,213
2209,3638,23,93,358
2210,3759,4,111,500
2211,100,12,119,470
2212,2087,49,80,779
2213,2311,24,157,18
2214,4246,13,174,350
2215,2738,4,80,314
2216,1608,27,170,884
2217,2954,38,175,780
2218,3982,39,132,786
2219,3195,8,25,675
2220,4340,26,152,213
2221,4683,34,23,491
2222,3093,9,165,221
2223,2963,10,67,899
2224,2663,1,23,268
2225,856,48,117,83
2226,2147,50,160,742
2227,4926,8,26,901
2228,1387,10,55,43
2229,1717,43,92,587
2230,4152,49,127,975
2231,1726,25,67,876
2232,1954,31,66,848
2233,185,39,161,903
2234,522,3,78,160
2235,2312,39,36,747
2236,1249,38,157,376
2237,1659,35,148,307
2238,1003,8,19,870
2239,3228,1,52,116
2240,3139,5,22,971
2241,1929,27,27,601
2242,394,45,59,338
2243,1618,26,46,780
2244,3642,43,135,887
2245,661,26,107,765
2246,4165,11,56,649
2247,320,34,15,929
2248,2225,41,59,606
2249,584,2,92,666
2250,3601,21,118,953
2251,582,26,29,706
2252,3697,12,96,939
2253,1768,9,91,324
2254,1557,41,85,4
2255,1799,23,173,420
2256,4207,42,169,70
2257,999,5,13,103
2258,758,9,103,55
2259,283,50,40,306
2260,4897,10,61,823
2261,131,49,67,495
2262,1294,10,86,169
2263,61,14,24,140
2264,2212,36,51,33
2265,1549,10,24,355
2266,4368,50,10,417
2267,1782,37,77,52
2268,38,41,111,2
2269,3632,38,97,329
2270,2665,48,33,761
2271,474,22,104,618
2272,59,23,115,610
2273,2637,16,125,804
2274,2615,11,53,691
2275,2615,47,112,645
2276,5000,35,138,148
2277,4479,48,43,505
2278,1412,20,36,300
2279,85,37,47,132
2280,1534,41,112,258
2281,3798,5,32,275
2282,2675,36,49,989
2283,2874,13,69,715
2284,3121,17,54,60
2285,1091,26,58,930
2286,2835,44,55,671
2287,4225,20,47,146
2288,2077,39,68,654
2289,3191,33,34,841
2290,4788,30,174,824
2291,4229,16,170,665
2292,1209,7,91,837
2293,3578,30,70,495
2294,4742,2,73,622
2295,2582,12,19,601
2296,3788,43,114,897
2297,516,40,138,560
2298,2213,1,28,943
2299,2975,3,125,415
2300,933,8,89,130
2301,1664,26,146,722
2302,557,40,144,227
2303,1672,11,72,915
2304,993,21,126,764
2305,1629,5,48,93
2306,1692,40,89,676
2307,4853,26,170,620
2308,1105,21,45,915
2309,1271,9,126,571
2310,2903,17,48,97
2311,4745,37,79,186
2312,1410,2,96,747
2313,3647,47,20,592
2314,1331,40,170,553
2315,4724,28,90,662
